order_id,order_date,store,sku,qty,price,unit_cost,revenue,cogs
1199,2024-03-22,C,SKU006,4,59.94,26.67,239.76,106.68
1200,2024-03-11,A,SKU014,2,48.82,10.7,97.64,21.4
1201,2024-03-21,A,SKU007,4,16.43,35.21,65.72,140.84
1202,2024-01-30,A,SKU009,4,50.17,28.58,200.68,114.32
1203,2024-04-04,C,SKU004,4,9.51,22.82,38.04,91.28
1204,2024-02-02,B,SKU007,3,16.43,35.21,49.29,105.63
1205,2024-04-23,A,SKU016,4,36.37,26.86,145.48,107.44
1206,2024-05-31,B,SKU007,1,16.43,35.21,16.43,35.21
1207,2024-03-13,D,SKU018,4,15.42,6.14,61.68,24.56
1208,2024-03-04,A,SKU009,3,50.17,28.58,150.51,85.74
1209,2024-04-01,C,SKU002,2,43.74,39.32,87.48,78.64
1210,2024-05-30,D,SKU011,3,50.25,16.77,150.75,50.31
1211,2024-05-07,B,SKU018,1,15.42,6.14,15.42,6.14
1212,2024-05-19,A,SKU017,1,28.35,26.91,28.35,26.91
1213,2024-03-02,A,SKU016,3,36.37,26.86,109.10999999999999,80.58
1214,2024-05-06,D,SKU012,2,30.57,19.63,61.14,39.26
1215,2024-05-01,D,SKU013,4,9.29,6.58,37.16,26.32
1216,2024-03-28,C,SKU001,1,52.13,31.49,52.13,31.49
1217,2024-05-13,A,SKU016,1,36.37,26.86,36.37,26.86
1218,2024-01-13,A,SKU009,1,50.17,28.58,50.17,28.58
1219,2024-01-06,D,SKU012,3,30.57,19.63,91.71000000000001,58.89
1220,2024-05-28,A,SKU015,4,55.73,12.26,222.92,49.04
1221,2024-06-15,A,SKU013,4,9.29,6.58,37.16,26.32
1222,2024-01-06,A,SKU008,2,20.26,35.81,40.52,71.62
1223,2024-06-13,A,SKU013,3,9.29,6.58,27.869999999999997,19.740000000000002
1224,2024-03-10,D,SKU001,1,52.13,31.49,52.13,31.49
1225,2024-02-10,B,SKU014,1,48.82,10.7,48.82,10.7
1226,2024-06-10,B,SKU020,3,35.26,29.66,105.78,88.98
1227,2024-06-23,D,SKU010,2,49.05,29.35,98.1,58.7
1228,2024-05-17,B,SKU011,1,50.25,16.77,50.25,16.77
1229,2024-05-22,C,SKU007,4,16.43,35.21,65.72,140.84
1230,2024-04-15,A,SKU004,1,9.51,22.82,9.51,22.82
1231,2024-03-01,A,SKU004,3,9.51,22.82,28.53,68.46000000000001
1232,2024-04-24,C,SKU019,3,22.64,13.84,67.92,41.519999999999996
1233,2024-03-04,D,SKU015,4,55.73,12.26,222.92,49.04
1234,2024-06-19,B,SKU002,2,43.74,39.32,87.48,78.64
1235,2024-03-21,C,SKU014,4,48.82,10.7,195.28,42.8
1236,2024-05-20,B,SKU002,1,43.74,39.32,43.74,39.32
1237,2024-06-23,A,SKU009,3,50.17,28.58,150.51,85.74
1238,2024-04-08,A,SKU003,1,35.86,16.0,35.86,16.0
1239,2024-04-09,B,SKU014,1,48.82,10.7,48.82,10.7
1240,2024-03-08,A,SKU004,2,9.51,22.82,19.02,45.64
1241,2024-01-27,A,SKU007,2,16.43,35.21,32.86,70.42
1242,2024-01-21,A,SKU012,2,30.57,19.63,61.14,39.26
1243,2024-05-14,B,SKU006,2,59.94,26.67,119.88,53.34
1244,2024-05-31,D,SKU019,3,22.64,13.84,67.92,41.519999999999996
1245,2024-05-19,B,SKU006,1,59.94,26.67,59.94,26.67
1246,2024-05-24,C,SKU008,3,20.26,35.81,60.78,107.43
1247,2024-06-23,C,SKU019,2,22.64,13.84,45.28,27.68
1248,2024-04-27,D,SKU019,2,22.64,13.84,45.28,27.68
1249,2024-05-26,B,SKU006,3,59.94,26.67,179.82,80.01
1250,2024-06-11,B,SKU006,4,59.94,26.67,239.76,106.68
1251,2024-04-07,C,SKU003,2,35.86,16.0,71.72,32.0
1252,2024-01-06,B,SKU007,2,16.43,35.21,32.86,70.42
1253,2024-01-25,A,SKU011,1,50.25,16.77,50.25,16.77
1254,2024-01-19,D,SKU011,2,50.25,16.77,100.5,33.54
1255,2024-03-09,A,SKU008,4,20.26,35.81,81.04,143.24
1256,2024-04-19,C,SKU017,1,28.35,26.91,28.35,26.91
1257,2024-03-18,D,SKU007,3,16.43,35.21,49.29,105.63
1258,2024-06-30,C,SKU014,3,48.82,10.7,146.46,32.099999999999994
1259,2024-03-08,D,SKU011,2,50.25,16.77,100.5,33.54
1260,2024-06-18,C,SKU008,3,20.26,35.81,60.78,107.43
1261,2024-05-29,C,SKU001,2,52.13,31.49,104.26,62.98
1262,2024-04-26,A,SKU006,3,59.94,26.67,179.82,80.01
1263,2024-01-07,C,SKU002,1,43.74,39.32,43.74,39.32
1264,2024-01-20,D,SKU007,3,16.43,35.21,49.29,105.63
1265,2024-06-03,B,SKU018,3,15.42,6.14,46.26,18.419999999999998
1266,2024-04-10,D,SKU018,4,15.42,6.14,61.68,24.56
1267,2024-01-03,C,SKU001,4,52.13,31.49,208.52,125.96
1268,2024-04-22,C,SKU007,4,16.43,35.21,65.72,140.84
1269,2024-01-08,B,SKU015,1,55.73,12.26,55.73,12.26
1270,2024-05-22,B,SKU004,3,9.51,22.82,28.53,68.46000000000001
1271,2024-03-24,A,SKU007,4,16.43,35.21,65.72,140.84
1272,2024-06-27,B,SKU006,4,59.94,26.67,239.76,106.68
1273,2024-04-28,C,SKU012,3,30.57,19.63,91.71000000000001,58.89
1274,2024-05-21,B,SKU008,4,20.26,35.81,81.04,143.24
1275,2024-01-05,D,SKU004,3,9.51,22.82,28.53,68.46000000000001
1276,2024-04-03,A,SKU020,1,35.26,29.66,35.26,29.66
1277,2024-03-31,D,SKU020,4,35.26,29.66,141.04,118.64
1278,2024-05-16,A,SKU010,2,49.05,29.35,98.1,58.7
1279,2024-03-23,D,SKU014,2,48.82,10.7,97.64,21.4
1280,2024-03-05,A,SKU018,3,15.42,6.14,46.26,18.419999999999998
1281,2024-02-01,A,SKU003,2,35.86,16.0,71.72,32.0
1282,2024-03-25,B,SKU018,1,15.42,6.14,15.42,6.14
1283,2024-02-28,A,SKU002,3,43.74,39.32,131.22,117.96000000000001
1284,2024-04-07,B,SKU012,4,30.57,19.63,122.28,78.52
1285,2024-02-16,B,SKU005,1,32.88,17.03,32.88,17.03
1286,2024-03-08,A,SKU015,4,55.73,12.26,222.92,49.04
1287,2024-02-07,B,SKU016,4,36.37,26.86,145.48,107.44
1288,2024-06-27,B,SKU003,3,35.86,16.0,107.58,48.0
1289,2024-05-03,C,SKU006,4,59.94,26.67,239.76,106.68
1290,2024-02-22,D,SKU009,1,50.17,28.58,50.17,28.58
1291,2024-05-11,B,SKU011,2,50.25,16.77,100.5,33.54
1292,2024-04-27,B,SKU003,3,35.86,16.0,107.58,48.0
1293,2024-04-22,D,SKU019,1,22.64,13.84,22.64,13.84
1294,2024-02-12,D,SKU003,4,35.86,16.0,143.44,64.0
1295,2024-02-29,D,SKU003,2,35.86,16.0,71.72,32.0
1296,2024-06-30,B,SKU010,3,49.05,29.35,147.14999999999998,88.05000000000001
1297,2024-05-17,D,SKU017,4,28.35,26.91,113.4,107.64
1298,2024-03-04,C,SKU017,2,28.35,26.91,56.7,53.82
1299,2024-03-06,C,SKU011,3,50.25,16.77,150.75,50.31
1300,2024-04-20,C,SKU002,4,43.74,39.32,174.96,157.28
1301,2024-05-09,B,SKU004,3,9.51,22.82,28.53,68.46000000000001
1302,2024-06-18,A,SKU001,3,52.13,31.49,156.39000000000001,94.47
1303,2024-03-16,B,SKU002,4,43.74,39.32,174.96,157.28
1304,2024-05-04,D,SKU017,4,28.35,26.91,113.4,107.64
1305,2024-03-04,A,SKU011,3,50.25,16.77,150.75,50.31
1306,2024-04-15,A,SKU009,4,50.17,28.58,200.68,114.32
1307,2024-02-03,A,SKU015,4,55.73,12.26,222.92,49.04
1308,2024-01-15,B,SKU003,4,35.86,16.0,143.44,64.0
1309,2024-04-13,A,SKU019,1,22.64,13.84,22.64,13.84
1310,2024-03-17,C,SKU018,2,15.42,6.14,30.84,12.28
1311,2024-03-03,D,SKU012,3,30.57,19.63,91.71000000000001,58.89
1312,2024-03-21,D,SKU011,1,50.25,16.77,50.25,16.77
1313,2024-01-06,D,SKU019,2,22.64,13.84,45.28,27.68
1314,2024-05-06,D,SKU016,4,36.37,26.86,145.48,107.44
1315,2024-03-08,B,SKU014,2,48.82,10.7,97.64,21.4
1316,2024-03-29,B,SKU019,3,22.64,13.84,67.92,41.519999999999996
1317,2024-05-29,D,SKU001,2,52.13,31.49,104.26,62.98
1318,2024-02-19,C,SKU003,2,35.86,16.0,71.72,32.0
1319,2024-05-16,B,SKU005,2,32.88,17.03,65.76,34.06
1320,2024-04-06,B,SKU004,2,9.51,22.82,19.02,45.64
1321,2024-04-17,D,SKU018,1,15.42,6.14,15.42,6.14
1322,2024-03-09,B,SKU019,2,22.64,13.84,45.28,27.68
1323,2024-05-10,D,SKU002,2,43.74,39.32,87.48,78.64
1324,2024-05-28,B,SKU007,4,16.43,35.21,65.72,140.84
1325,2024-03-15,D,SKU005,1,32.88,17.03,32.88,17.03
1326,2024-03-26,C,SKU012,1,30.57,19.63,30.57,19.63
1327,2024-01-13,C,SKU009,1,50.17,28.58,50.17,28.58
1328,2024-03-23,B,SKU011,4,50.25,16.77,201.0,67.08
1329,2024-01-06,D,SKU002,3,43.74,39.32,131.22,117.96000000000001
1330,2024-05-09,D,SKU005,2,32.88,17.03,65.76,34.06
1331,2024-01-19,D,SKU008,2,20.26,35.81,40.52,71.62
1332,2024-04-07,B,SKU006,4,59.94,26.67,239.76,106.68
1333,2024-04-03,A,SKU010,1,49.05,29.35,49.05,29.35
1334,2024-03-20,D,SKU003,2,35.86,16.0,71.72,32.0
1335,2024-03-15,C,SKU009,4,50.17,28.58,200.68,114.32
1336,2024-01-15,D,SKU011,3,50.25,16.77,150.75,50.31
1337,2024-03-23,C,SKU020,4,35.26,29.66,141.04,118.64
1338,2024-03-24,D,SKU013,3,9.29,6.58,27.869999999999997,19.740000000000002
1339,2024-01-16,C,SKU008,3,20.26,35.81,60.78,107.43
1340,2024-06-06,D,SKU001,4,52.13,31.49,208.52,125.96
1341,2024-06-02,C,SKU018,4,15.42,6.14,61.68,24.56
1342,2024-06-25,D,SKU017,4,28.35,26.91,113.4,107.64
1343,2024-02-10,B,SKU007,1,16.43,35.21,16.43,35.21
1344,2024-06-04,B,SKU006,3,59.94,26.67,179.82,80.01
1345,2024-04-24,D,SKU008,3,20.26,35.81,60.78,107.43
1346,2024-01-20,C,SKU011,4,50.25,16.77,201.0,67.08
1347,2024-04-11,D,SKU017,4,28.35,26.91,113.4,107.64
1348,2024-06-09,D,SKU002,2,43.74,39.32,87.48,78.64
1349,2024-06-14,D,SKU002,4,43.74,39.32,174.96,157.28
1350,2024-03-31,B,SKU007,1,16.43,35.21,16.43,35.21
1351,2024-02-09,A,SKU002,1,43.74,39.32,43.74,39.32
1352,2024-05-06,D,SKU002,3,43.74,39.32,131.22,117.96000000000001
1353,2024-01-27,A,SKU016,1,36.37,26.86,36.37,26.86
1354,2024-04-23,D,SKU012,1,30.57,19.63,30.57,19.63
1355,2024-03-25,A,SKU009,4,50.17,28.58,200.68,114.32
1356,2024-03-31,C,SKU007,1,16.43,35.21,16.43,35.21
1357,2024-05-26,B,SKU001,2,52.13,31.49,104.26,62.98
1358,2024-02-08,A,SKU019,3,22.64,13.84,67.92,41.519999999999996
1359,2024-02-12,A,SKU003,1,35.86,16.0,35.86,16.0
1360,2024-03-06,B,SKU003,1,35.86,16.0,35.86,16.0
1361,2024-03-23,B,SKU002,3,43.74,39.32,131.22,117.96000000000001
1362,2024-03-05,D,SKU011,1,50.25,16.77,50.25,16.77
1363,2024-03-11,A,SKU018,2,15.42,6.14,30.84,12.28
1364,2024-05-19,B,SKU020,3,35.26,29.66,105.78,88.98
1365,2024-02-21,B,SKU007,3,16.43,35.21,49.29,105.63
1366,2024-01-28,C,SKU006,2,59.94,26.67,119.88,53.34
1367,2024-02-04,C,SKU015,1,55.73,12.26,55.73,12.26
1368,2024-01-13,A,SKU018,1,15.42,6.14,15.42,6.14
1369,2024-02-18,B,SKU019,2,22.64,13.84,45.28,27.68
1370,2024-06-03,C,SKU020,3,35.26,29.66,105.78,88.98
1371,2024-04-04,A,SKU016,3,36.37,26.86,109.10999999999999,80.58
1372,2024-04-30,D,SKU002,4,43.74,39.32,174.96,157.28
1373,2024-05-02,B,SKU020,3,35.26,29.66,105.78,88.98
1374,2024-04-12,C,SKU011,2,50.25,16.77,100.5,33.54
1375,2024-06-25,D,SKU011,2,50.25,16.77,100.5,33.54
1376,2024-01-27,D,SKU009,1,50.17,28.58,50.17,28.58
1377,2024-01-30,D,SKU014,2,48.82,10.7,97.64,21.4
1378,2024-01-24,D,SKU010,1,49.05,29.35,49.05,29.35
1379,2024-05-19,C,SKU001,4,52.13,31.49,208.52,125.96
1380,2024-05-01,B,SKU017,4,28.35,26.91,113.4,107.64
1381,2024-04-01,D,SKU001,1,52.13,31.49,52.13,31.49
1382,2024-01-28,A,SKU016,1,36.37,26.86,36.37,26.86
1383,2024-03-03,A,SKU017,1,28.35,26.91,28.35,26.91
1384,2024-06-04,D,SKU006,4,59.94,26.67,239.76,106.68
1385,2024-01-24,C,SKU002,4,43.74,39.32,174.96,157.28
1386,2024-01-31,D,SKU012,4,30.57,19.63,122.28,78.52
1387,2024-02-10,C,SKU007,1,16.43,35.21,16.43,35.21
1388,2024-04-23,C,SKU020,2,35.26,29.66,70.52,59.32
1389,2024-04-02,B,SKU003,4,35.86,16.0,143.44,64.0
1390,2024-02-13,B,SKU005,2,32.88,17.03,65.76,34.06
1391,2024-05-13,A,SKU007,2,16.43,35.21,32.86,70.42
1392,2024-02-26,D,SKU004,4,9.51,22.82,38.04,91.28
1393,2024-06-15,A,SKU007,4,16.43,35.21,65.72,140.84
1394,2024-02-29,B,SKU012,4,30.57,19.63,122.28,78.52
1395,2024-02-12,D,SKU007,1,16.43,35.21,16.43,35.21
1396,2024-01-05,A,SKU009,4,50.17,28.58,200.68,114.32
1397,2024-03-06,D,SKU018,2,15.42,6.14,30.84,12.28
1398,2024-03-17,B,SKU006,3,59.94,26.67,179.82,80.01
1399,2024-05-23,B,SKU013,2,9.29,6.58,18.58,13.16
1400,2024-06-06,C,SKU016,3,36.37,26.86,109.10999999999999,80.58
1401,2024-05-26,D,SKU016,4,36.37,26.86,145.48,107.44
1402,2024-03-31,C,SKU020,2,35.26,29.66,70.52,59.32
1403,2024-02-15,B,SKU006,1,59.94,26.67,59.94,26.67
1404,2024-02-04,C,SKU005,1,32.88,17.03,32.88,17.03
1405,2024-04-15,A,SKU017,2,28.35,26.91,56.7,53.82
1406,2024-04-04,A,SKU003,3,35.86,16.0,107.58,48.0
1407,2024-06-03,D,SKU014,2,48.82,10.7,97.64,21.4
1408,2024-06-19,B,SKU010,4,49.05,29.35,196.2,117.4
1409,2024-01-18,A,SKU003,4,35.86,16.0,143.44,64.0
1410,2024-03-25,A,SKU011,3,50.25,16.77,150.75,50.31
1411,2024-04-28,A,SKU015,1,55.73,12.26,55.73,12.26
1412,2024-03-28,C,SKU018,2,15.42,6.14,30.84,12.28
1413,2024-01-02,C,SKU003,4,35.86,16.0,143.44,64.0
1414,2024-05-20,C,SKU020,3,35.26,29.66,105.78,88.98
1415,2024-01-18,B,SKU003,1,35.86,16.0,35.86,16.0
1416,2024-01-13,A,SKU011,3,50.25,16.77,150.75,50.31
1417,2024-02-22,D,SKU017,4,28.35,26.91,113.4,107.64
1418,2024-02-27,B,SKU013,2,9.29,6.58,18.58,13.16
1419,2024-06-25,A,SKU017,4,28.35,26.91,113.4,107.64
1420,2024-03-12,A,SKU012,1,30.57,19.63,30.57,19.63
1421,2024-01-28,C,SKU006,2,59.94,26.67,119.88,53.34
1422,2024-02-26,C,SKU001,4,52.13,31.49,208.52,125.96
1423,2024-01-08,C,SKU005,2,32.88,17.03,65.76,34.06
1424,2024-04-09,D,SKU012,3,30.57,19.63,91.71000000000001,58.89
1425,2024-04-14,D,SKU018,1,15.42,6.14,15.42,6.14
1426,2024-05-21,C,SKU014,3,48.82,10.7,146.46,32.099999999999994
1427,2024-04-15,A,SKU008,4,20.26,35.81,81.04,143.24
1428,2024-03-15,C,SKU007,1,16.43,35.21,16.43,35.21
1429,2024-03-13,B,SKU017,4,28.35,26.91,113.4,107.64
1430,2024-05-22,A,SKU013,3,9.29,6.58,27.869999999999997,19.740000000000002
1431,2024-04-09,A,SKU017,3,28.35,26.91,85.05000000000001,80.73
1432,2024-03-21,A,SKU009,3,50.17,28.58,150.51,85.74
1433,2024-02-16,B,SKU013,1,9.29,6.58,9.29,6.58
1434,2024-06-11,A,SKU019,2,22.64,13.84,45.28,27.68
1435,2024-02-07,B,SKU005,3,32.88,17.03,98.64000000000001,51.09
1436,2024-02-29,D,SKU010,3,49.05,29.35,147.14999999999998,88.05000000000001
1437,2024-06-21,B,SKU019,2,22.64,13.84,45.28,27.68
1438,2024-03-21,D,SKU012,4,30.57,19.63,122.28,78.52
1439,2024-02-22,C,SKU006,3,59.94,26.67,179.82,80.01
1440,2024-05-04,D,SKU004,4,9.51,22.82,38.04,91.28
1441,2024-01-07,B,SKU004,4,9.51,22.82,38.04,91.28
1442,2024-01-02,C,SKU015,1,55.73,12.26,55.73,12.26
1443,2024-02-24,C,SKU009,1,50.17,28.58,50.17,28.58
1444,2024-06-10,C,SKU010,1,49.05,29.35,49.05,29.35
1445,2024-06-21,A,SKU009,4,50.17,28.58,200.68,114.32
1446,2024-03-21,C,SKU004,2,9.51,22.82,19.02,45.64
1447,2024-04-08,D,SKU003,2,35.86,16.0,71.72,32.0
1448,2024-03-08,D,SKU011,3,50.25,16.77,150.75,50.31
1449,2024-02-09,C,SKU020,2,35.26,29.66,70.52,59.32
1450,2024-01-22,D,SKU005,1,32.88,17.03,32.88,17.03
1451,2024-04-13,D,SKU011,3,50.25,16.77,150.75,50.31
1452,2024-01-18,C,SKU007,1,16.43,35.21,16.43,35.21
1453,2024-02-16,D,SKU020,3,35.26,29.66,105.78,88.98
1454,2024-03-26,B,SKU006,2,59.94,26.67,119.88,53.34
1455,2024-01-10,B,SKU007,1,16.43,35.21,16.43,35.21
1456,2024-05-28,D,SKU011,3,50.25,16.77,150.75,50.31
1457,2024-05-11,B,SKU013,4,9.29,6.58,37.16,26.32
1458,2024-04-20,A,SKU012,4,30.57,19.63,122.28,78.52
1459,2024-03-16,D,SKU019,3,22.64,13.84,67.92,41.519999999999996
1460,2024-06-14,C,SKU016,3,36.37,26.86,109.10999999999999,80.58
1461,2024-02-26,A,SKU012,2,30.57,19.63,61.14,39.26
1462,2024-06-28,B,SKU011,3,50.25,16.77,150.75,50.31
1463,2024-02-22,A,SKU015,1,55.73,12.26,55.73,12.26
1464,2024-04-03,C,SKU018,3,15.42,6.14,46.26,18.419999999999998
1465,2024-04-22,B,SKU002,3,43.74,39.32,131.22,117.96000000000001
1466,2024-02-05,B,SKU017,3,28.35,26.91,85.05000000000001,80.73
1467,2024-05-16,C,SKU016,4,36.37,26.86,145.48,107.44
1468,2024-06-20,A,SKU001,4,52.13,31.49,208.52,125.96
1469,2024-02-11,D,SKU012,2,30.57,19.63,61.14,39.26
1470,2024-02-10,D,SKU007,2,16.43,35.21,32.86,70.42
1471,2024-03-30,C,SKU017,3,28.35,26.91,85.05000000000001,80.73
1472,2024-04-12,C,SKU002,3,43.74,39.32,131.22,117.96000000000001
1473,2024-04-19,C,SKU016,2,36.37,26.86,72.74,53.72
1474,2024-02-06,C,SKU018,4,15.42,6.14,61.68,24.56
1475,2024-06-02,D,SKU016,3,36.37,26.86,109.10999999999999,80.58
1476,2024-06-09,C,SKU001,2,52.13,31.49,104.26,62.98
1477,2024-03-06,D,SKU009,4,50.17,28.58,200.68,114.32
1478,2024-05-19,D,SKU005,2,32.88,17.03,65.76,34.06
1479,2024-01-01,C,SKU019,4,22.64,13.84,90.56,55.36
1480,2024-04-05,D,SKU012,1,30.57,19.63,30.57,19.63
1481,2024-03-16,B,SKU015,3,55.73,12.26,167.19,36.78
1482,2024-06-07,D,SKU003,1,35.86,16.0,35.86,16.0
1483,2024-06-01,D,SKU004,3,9.51,22.82,28.53,68.46000000000001
1484,2024-05-04,C,SKU019,3,22.64,13.84,67.92,41.519999999999996
1485,2024-05-01,C,SKU006,3,59.94,26.67,179.82,80.01
1486,2024-04-24,D,SKU006,4,59.94,26.67,239.76,106.68
1487,2024-05-11,D,SKU018,4,15.42,6.14,61.68,24.56
1488,2024-05-02,D,SKU003,2,35.86,16.0,71.72,32.0
1489,2024-01-04,A,SKU011,4,50.25,16.77,201.0,67.08
1490,2024-06-11,C,SKU003,3,35.86,16.0,107.58,48.0
1491,2024-02-18,A,SKU003,3,35.86,16.0,107.58,48.0
1492,2024-03-13,D,SKU009,3,50.17,28.58,150.51,85.74
1493,2024-03-30,D,SKU002,4,43.74,39.32,174.96,157.28
1494,2024-05-07,A,SKU010,2,49.05,29.35,98.1,58.7
1495,2024-03-11,C,SKU013,3,9.29,6.58,27.869999999999997,19.740000000000002
1496,2024-03-05,A,SKU013,4,9.29,6.58,37.16,26.32
1497,2024-04-18,B,SKU012,1,30.57,19.63,30.57,19.63
1498,2024-05-01,B,SKU002,1,43.74,39.32,43.74,39.32
1499,2024-04-30,D,SKU019,3,22.64,13.84,67.92,41.519999999999996
1500,2024-04-06,C,SKU004,1,9.51,22.82,9.51,22.82
1501,2024-06-07,C,SKU002,1,43.74,39.32,43.74,39.32
1502,2024-05-16,C,SKU007,4,16.43,35.21,65.72,140.84
1503,2024-05-27,D,SKU006,1,59.94,26.67,59.94,26.67
1504,2024-04-10,D,SKU002,3,43.74,39.32,131.22,117.96000000000001
1505,2024-03-27,C,SKU010,2,49.05,29.35,98.1,58.7
1506,2024-03-31,C,SKU002,1,43.74,39.32,43.74,39.32
1507,2024-02-16,B,SKU011,3,50.25,16.77,150.75,50.31
1508,2024-01-17,B,SKU007,3,16.43,35.21,49.29,105.63
1509,2024-04-06,D,SKU002,1,43.74,39.32,43.74,39.32
1510,2024-01-10,B,SKU008,4,20.26,35.81,81.04,143.24
1511,2024-04-10,A,SKU015,3,55.73,12.26,167.19,36.78
1512,2024-06-05,D,SKU015,4,55.73,12.26,222.92,49.04
1513,2024-03-17,B,SKU009,2,50.17,28.58,100.34,57.16
1514,2024-03-23,C,SKU020,4,35.26,29.66,141.04,118.64
1515,2024-02-10,D,SKU011,4,50.25,16.77,201.0,67.08
1516,2024-06-26,A,SKU004,2,9.51,22.82,19.02,45.64
1517,2024-01-13,C,SKU006,3,59.94,26.67,179.82,80.01
1518,2024-03-22,B,SKU015,1,55.73,12.26,55.73,12.26
1519,2024-04-17,A,SKU018,3,15.42,6.14,46.26,18.419999999999998
1520,2024-01-18,B,SKU001,4,52.13,31.49,208.52,125.96
1521,2024-04-06,B,SKU013,1,9.29,6.58,9.29,6.58
1522,2024-05-15,B,SKU004,4,9.51,22.82,38.04,91.28
1523,2024-03-24,A,SKU014,1,48.82,10.7,48.82,10.7
1524,2024-02-28,D,SKU002,1,43.74,39.32,43.74,39.32
1525,2024-05-26,A,SKU016,3,36.37,26.86,109.10999999999999,80.58
1526,2024-04-23,B,SKU002,2,43.74,39.32,87.48,78.64
1527,2024-03-07,A,SKU003,4,35.86,16.0,143.44,64.0
1528,2024-01-08,B,SKU004,2,9.51,22.82,19.02,45.64
1529,2024-06-27,A,SKU013,2,9.29,6.58,18.58,13.16
1530,2024-06-11,A,SKU011,2,50.25,16.77,100.5,33.54
1531,2024-04-04,B,SKU016,2,36.37,26.86,72.74,53.72
1532,2024-02-03,C,SKU016,4,36.37,26.86,145.48,107.44
1533,2024-06-04,A,SKU020,2,35.26,29.66,70.52,59.32
1534,2024-03-08,B,SKU019,2,22.64,13.84,45.28,27.68
1535,2024-01-21,C,SKU020,2,35.26,29.66,70.52,59.32
1536,2024-03-16,A,SKU019,1,22.64,13.84,22.64,13.84
1537,2024-01-23,A,SKU017,2,28.35,26.91,56.7,53.82
1538,2024-04-06,C,SKU007,4,16.43,35.21,65.72,140.84
1539,2024-02-15,D,SKU018,4,15.42,6.14,61.68,24.56
1540,2024-06-19,A,SKU017,3,28.35,26.91,85.05000000000001,80.73
1541,2024-05-01,C,SKU009,2,50.17,28.58,100.34,57.16
1542,2024-06-07,A,SKU012,4,30.57,19.63,122.28,78.52
1543,2024-06-26,D,SKU010,3,49.05,29.35,147.14999999999998,88.05000000000001
1544,2024-03-09,D,SKU014,3,48.82,10.7,146.46,32.099999999999994
1545,2024-06-17,C,SKU013,3,9.29,6.58,27.869999999999997,19.740000000000002
1546,2024-03-09,A,SKU014,4,48.82,10.7,195.28,42.8
1547,2024-01-10,A,SKU013,1,9.29,6.58,9.29,6.58
1548,2024-05-14,D,SKU006,2,59.94,26.67,119.88,53.34
1549,2024-05-21,B,SKU009,2,50.17,28.58,100.34,57.16
1550,2024-03-01,D,SKU019,3,22.64,13.84,67.92,41.519999999999996
1551,2024-06-06,B,SKU014,3,48.82,10.7,146.46,32.099999999999994
1552,2024-02-12,A,SKU008,4,20.26,35.81,81.04,143.24
1553,2024-04-24,B,SKU016,1,36.37,26.86,36.37,26.86
1554,2024-06-20,A,SKU002,1,43.74,39.32,43.74,39.32
1555,2024-02-17,B,SKU012,4,30.57,19.63,122.28,78.52
1556,2024-05-16,B,SKU010,2,49.05,29.35,98.1,58.7
1557,2024-03-19,B,SKU014,4,48.82,10.7,195.28,42.8
1558,2024-03-15,A,SKU012,4,30.57,19.63,122.28,78.52
1559,2024-06-11,B,SKU018,1,15.42,6.14,15.42,6.14
1560,2024-02-06,D,SKU012,4,30.57,19.63,122.28,78.52
1561,2024-02-02,D,SKU020,1,35.26,29.66,35.26,29.66
1562,2024-03-31,C,SKU012,4,30.57,19.63,122.28,78.52
1563,2024-02-08,D,SKU016,2,36.37,26.86,72.74,53.72
1564,2024-03-17,D,SKU020,3,35.26,29.66,105.78,88.98
1565,2024-06-13,D,SKU016,4,36.37,26.86,145.48,107.44
1566,2024-02-24,D,SKU011,4,50.25,16.77,201.0,67.08
1567,2024-02-26,D,SKU007,2,16.43,35.21,32.86,70.42
1568,2024-04-15,C,SKU016,4,36.37,26.86,145.48,107.44
1569,2024-04-26,C,SKU012,4,30.57,19.63,122.28,78.52
1570,2024-01-31,C,SKU015,3,55.73,12.26,167.19,36.78
1571,2024-03-16,B,SKU015,3,55.73,12.26,167.19,36.78
1572,2024-02-18,D,SKU012,2,30.57,19.63,61.14,39.26
1573,2024-01-26,D,SKU003,3,35.86,16.0,107.58,48.0
1574,2024-04-10,B,SKU012,3,30.57,19.63,91.71000000000001,58.89
1575,2024-03-06,A,SKU014,2,48.82,10.7,97.64,21.4
1576,2024-03-15,B,SKU018,2,15.42,6.14,30.84,12.28
1577,2024-02-22,B,SKU006,4,59.94,26.67,239.76,106.68
1578,2024-03-16,B,SKU005,2,32.88,17.03,65.76,34.06
1579,2024-05-07,C,SKU006,1,59.94,26.67,59.94,26.67
1580,2024-05-01,A,SKU016,4,36.37,26.86,145.48,107.44
1581,2024-06-29,B,SKU010,4,49.05,29.35,196.2,117.4
1582,2024-01-14,C,SKU008,1,20.26,35.81,20.26,35.81
1583,2024-01-11,B,SKU004,3,9.51,22.82,28.53,68.46000000000001
1584,2024-05-17,D,SKU014,4,48.82,10.7,195.28,42.8
1585,2024-05-29,C,SKU016,1,36.37,26.86,36.37,26.86
1586,2024-06-23,C,SKU020,2,35.26,29.66,70.52,59.32
1587,2024-06-21,A,SKU004,2,9.51,22.82,19.02,45.64
1588,2024-06-14,B,SKU009,3,50.17,28.58,150.51,85.74
1589,2024-06-03,C,SKU005,4,32.88,17.03,131.52,68.12
1590,2024-06-09,C,SKU017,1,28.35,26.91,28.35,26.91
